#burst	Time	Periodo Hlp(ms)	Periodo Hpd(ms)	Intervalo HlpFSlp(ms)	Intervalo HlpLSlp(ms)	Intervalo HpdFSpd(ms)	Intervalo HpdLSpd(ms)	Intervalo FSlpHlp(ms)	Intervalo LSlpHlp(ms)	Intervalo FSpdHpd(ms)	Intervalo LSpdHpd(ms)	Intervalo HlpHpd(ms)	Intervalo HpdHlp(ms)	Intervalo FSlpHpd(ms)	Intervalo LSlpHpd(ms)	Intervalo FSpdHlp(ms)	Intervalo LSpdHlp(ms)	Intervalo HlpFSpd(ms)	Intervalo HlpLSpd(ms)	Intervalo HpdFSlp(ms)	Intervalo HpdLSlp(ms)	t1LP	fst2fstLP	LPPD1spkperiod
97	383749.7	1055.0	995.9000000000001	170.4	335.1	726.2	848.3000000000001	884.6	719.9000000000001	310.0	185.8	213.60000000000002	841.4000000000001	1039.1000000000001	874.4000000000001	1151.4	1027.2	939.8000000000001	1061.9	985.5	1167.9	383919.0057	1028.700015	769.300011
98	384804.7	1078.2	1085.3	144.1	326.5	793.5	917.6	934.1	751.7	269.7	147.6	154.5	923.7	1095.7	913.3000000000001	1193.4	1071.3	948.0	1072.1000000000001	1043.2	1207.4	384947.7057	1053.600016	803.700012
99	385882.9	1060.0	1073.0	119.5	283.7	785.7	908.4000000000001	940.5	776.3000000000001	291.8	167.70000000000002	161.60000000000002	898.4000000000001	1115.1000000000001	950.9000000000001	1190.2	1066.1000000000001	947.3000000000001	1070.0	1031.1000000000001	1224.4	386001.3058	1073.300016	827.700012
100	386942.9	934.9000000000001	916.3000000000001	132.70000000000002	326.0	636.2	759.8000000000001	802.2	608.9	287.3	164.60000000000002	174.60000000000002	760.3000000000001	958.2	764.9000000000001	1047.6000000000001	924.9000000000001	810.8000000000001	934.4000000000001	877.6	1022.4000000000001	387074.6058	919.400014	677.90001
101	387877.80000000005	779.4000000000001	787.5	117.30000000000001	262.1	521.7	640.6	662.1	517.3000000000001	280.1	156.5	156.0	623.4000000000001	826.2	681.4000000000001	903.5	779.9000000000001	677.7	796.6	732.3000000000001	920.1	387994.0058	771.100011	560.400008
102	388657.2	707.1	780.4000000000001	108.9	296.7	436.70000000000005	555.6	598.2	410.40000000000003	265.8	146.9	164.10000000000002	543.0	835.6	647.8000000000001	808.8000000000001	689.9000000000001	600.8000000000001	719.7	657.1	815.0	388765.1058	712.200011	491.800007
103	389364.30000000005	953.5	865.3000000000001	114.10000000000001	272.0	590.1	714.8000000000001	839.4000000000001	681.5	343.70000000000005	224.8	237.4	716.1	988.6	830.7	1059.8	940.9000000000001	827.5	952.2	827.1	1011.8000000000001	389477.3058	950.600014	713.30001
104	390317.80000000005	989.1	1011.1	111.0	295.7	731.5	849.9000000000001	878.1	693.4000000000001	275.2	150.5	149.20000000000002	839.9000000000001	1049.3	864.6	1115.1000000000001	990.4000000000001	880.7	999.1	965.1	1148.6000000000001	390427.9058	1003.200015	769.500011
105	391306.9	813.4000000000001	845.0	125.2	308.70000000000005	549.3000000000001	674.7	688.2	504.70000000000005	279.6	161.20000000000002	171.20000000000002	642.2	891.0	707.5	921.8000000000001	803.4000000000001	720.5	845.9000000000001	778.5	960.7	391431.1058	824.500012	595.100009
106	392120.30000000005	918.6	882.0	136.3	318.5	604.0	732.9000000000001	782.3000000000001	600.1	295.7	170.3	202.8	715.8000000000001	948.5	766.3000000000001	1011.5	886.1	806.8000000000001	935.7	840.2	993.2	392255.6058	906.700014	670.30001
107	393038.9	1002.6	1053.4	124.4	277.40000000000003	725.1	847.7	878.2	725.2	278.0	149.1	166.20000000000002	836.4000000000001	1095.2	942.2	1114.4	985.5	891.3000000000001	1013.9000000000001	969.4000000000001	1116.9	393162.3059	1011.100015	766.700011
108	394041.5	997.4000000000001	948.5	133.0	280.5	662.2	789.2	864.4000000000001	716.9000000000001	328.3	205.70000000000002	217.0	780.4000000000001	1032.5	885.0	1108.7	986.1	879.2	1006.2	907.2	1053.8	394173.4059	991.300014	746.100011
109	395038.9	982.9000000000001	959.7	126.80000000000001	273.40000000000003	704.8000000000001	822.7	856.1	709.5	286.3	159.3	168.10000000000002	814.8000000000001	1001.0	854.4000000000001	1101.1000000000001	974.1	872.9000000000001	990.8000000000001	927.5	1115.8	395164.7059	968.800015	745.900012
110	396021.80000000005	780.3000000000001	859.8000000000001	112.7	301.0	530.9	649.0	667.6	479.3	254.9	137.0	144.9	635.4000000000001	892.0	703.7	890.3000000000001	772.4000000000001	675.8000000000001	793.9000000000001	743.1	926.8000000000001	396133.5059	775.100011	562.900008
111	396802.10000000003	766.5	725.8000000000001	107.7	291.40000000000003	451.70000000000005	572.9	658.8000000000001	475.1	328.90000000000003	210.8	224.4	542.1	842.5	658.8000000000001	871.0	752.9000000000001	676.1	797.3000000000001	686.2	840.3000000000001	396908.6059	802.900012	568.400009
112	397568.60000000003	1152.3	1179.2	144.1	298.2	882.9000000000001	1006.6	1008.2	854.1	274.1	152.9	183.70000000000002	968.6	1218.8	1064.7	1242.7	1121.5	1066.6000000000001	1190.3	1135.3	1300.7	397711.5059	1175.100018	922.500014
113	398720.9	1017.9000000000001	970.6	166.70000000000002	332.1	716.2	836.4000000000001	851.2	685.8000000000001	296.3	172.60000000000002	210.60000000000002	807.3000000000001	1014.5	849.1	1103.6000000000001	979.9000000000001	926.8000000000001	1047.0	963.2	1134.8	398886.6059	1007.000015	760.000011
114	399738.80000000005	1071.8	1059.0	155.9	327.5	796.4000000000001	918.5	915.9000000000001	744.3000000000001	254.4	134.20000000000002	163.3	908.5	1066.4	894.8000000000001	1162.9	1042.7	959.7	1081.8	1049.2	1218.6000000000001	399893.606	1056.700016	803.800012
115	400810.60000000003	1170.5	1201.6000000000001	140.70000000000002	310.1	904.5	1023.8000000000001	1029.8	860.4000000000001	262.6	140.5	150.5	1020.0	1211.4	1042.0	1282.6000000000001	1160.5	1055.0	1174.3	1162.1000000000001	1314.8000000000002	400950.306	1171.800017	914.100013
116	401981.10000000003	1115.8	1120.1000000000001	142.1	294.8	827.4000000000001	950.1	973.7	821.0	297.1	177.8	181.60000000000002	934.2	1159.6000000000001	1006.9000000000001	1231.3000000000002	1112.0	1009.0	1131.7	1074.1000000000001	1279.4	402122.106	1113.600017	866.800013
117	403096.9	1053.0	1010.7	139.9	345.20000000000005	746.3000000000001	869.3000000000001	913.1	707.8000000000001	292.7	170.0	185.9	867.1	1056.7	851.4000000000001	1159.8	1037.1000000000001	932.2	1055.2	997.5	1163.0	403235.706	1043.400015	792.200011
118	404149.9	900.3000000000001	949.3000000000001	130.4	295.90000000000003	644.8000000000001	768.9000000000001	769.9000000000001	604.4	264.40000000000003	141.4	143.6	756.7	962.5	797.0	1021.1	898.1	788.4000000000001	912.5	866.3000000000001	1047.9	404279.106	879.700013	658.00001
119	405050.2	720.8000000000001	686.5	109.60000000000001	291.2	426.70000000000005	548.8000000000001	611.2	429.6	304.5	180.4	192.60000000000002	528.2	769.5	587.9	832.7	708.6	619.3000000000001	741.4000000000001	647.9000000000001	819.4000000000001	405158.806	730.800011	509.500008
120	405771.0	1056.7	1091.1000000000001	119.7	291.2	792.8000000000001	917.9000000000001	937.0	765.5	259.8	137.70000000000002	158.3	898.4000000000001	1129.7	958.2	1158.2	1036.1000000000001	951.1	1076.2	1046.1000000000001	1217.4	405889.606	1084.700016	831.300013
121	406827.7	1182.8	1176.3	147.70000000000002	319.0	870.1	996.8000000000001	1035.1000000000001	863.8000000000001	298.3	173.20000000000002	192.70000000000002	990.1	1221.3	1050.0	1288.4	1163.3	1062.8	1189.5	1126.5	1299.9	406974.3061	1171.500018	915.100014
122	408010.5	1128.7	1095.0	136.4	309.8	820.8000000000001	946.4000000000001	992.3000000000001	818.9000000000001	306.2	179.5	186.20000000000002	942.5	1144.8	971.4000000000001	1248.7	1122.0	1007.0	1132.6000000000001	1087.1000000000001	1262.0	408145.8061	1136.900017	870.500013
123	409139.2	1108.8	1148.5	144.6	319.5	845.5	972.1	964.2	789.3000000000001	274.2	148.6	152.5	956.3000000000001	1156.4	981.5	1230.5	1104.9	998.0	1124.6000000000001	1111.2	1256.4	409282.7061	1119.100016	853.200013
124	410248.0	1017.3000000000001	971.5	154.9	300.1	714.4000000000001	833.9000000000001	862.4000000000001	717.2	303.0	176.4	192.20000000000002	825.1	1008.8000000000001	863.6	1128.1000000000001	1001.5	906.6	1026.1000000000001	962.5	1150.7	410401.8061	999.800015	751.600012
125	411265.30000000005	979.6	995.1	137.4	325.6	734.2	858.3000000000001	842.2	654.0	257.1	137.6	146.4	833.2	1004.1	815.9000000000001	1090.3	970.8000000000001	880.6	1004.7	964.4000000000001	1149.0	411401.6061	973.500015	743.100011
126	412244.9	745.1	778.1	131.20000000000002	315.8	476.8	593.4	613.9	429.3	260.90000000000003	136.8	161.9	583.2	808.8000000000001	624.2	844.1	720.0	638.7	755.3000000000001	689.5	858.4000000000001	412375.1061	720.100011	507.400007
127	412990.0	699.4000000000001	663.7	106.30000000000001	275.2	396.90000000000003	520.3000000000001	593.1	424.20000000000005	301.3	184.70000000000002	194.9	504.5	752.3000000000001	583.4	805.8000000000001	689.2	591.8000000000001	715.2	625.6	802.0	413095.2062	714.20001	485.500007
128	413689.4	1014.6	1040.6000000000001	121.10000000000001	297.5	737.3000000000001	868.6	893.5	717.1	266.8	143.4	159.20000000000002	855.4000000000001	1078.7	902.3000000000001	1122.2	998.8000000000001	896.5	1027.8	989.5	1172.7	413809.4062	1027.600016	775.200012
129	414704.0	1113.0	1078.6000000000001	134.1	317.3	817.0	939.2	978.9000000000001	795.7	303.3	172.0	185.20000000000002	927.8000000000001	1129.7	946.5	1231.1000000000001	1099.8	1002.2	1124.4	1070.3	1216.0	414837.0062	1121.500016	867.900012
130	415817.0	1045.9	1041.1000000000001	142.5	288.2	778.5	906.6	903.4000000000001	757.7	261.6	139.4	150.8	895.1	1049.4	903.7	1156.7	1034.5	929.3000000000001	1057.4	1032.0	1227.1000000000001	415958.5062	1040.300016	786.600012
131	416862.9	1046.2	1076.0	136.9	332.0	791.2	917.4000000000001	909.3000000000001	714.2	262.6	134.5	146.0	900.2	1085.1000000000001	890.0	1162.8	1034.7	937.2	1063.4	1032.9	1192.1000000000001	416998.8062	1041.900015	800.100012
132	417909.10000000003	991.2	1006.4000000000001	132.70000000000002	291.90000000000003	702.8000000000001	826.5	858.5	699.3000000000001	284.8	158.60000000000002	175.8	815.4000000000001	1049.5	890.3000000000001	1100.2	974.0	878.6	1002.3000000000001	934.7	1106.7	418040.7062	977.800015	745.800011
133	418900.30000000005	821.5	821.7	119.30000000000001	291.3	516.5	635.0	702.2	530.2	303.6	179.9	191.0	630.5	893.4000000000001	721.4000000000001	934.1	810.4000000000001	707.5	826.0	733.6	914.6	419018.5062	805.300012	588.100009
134	419721.80000000005	725.2	752.4000000000001	103.10000000000001	284.1	427.70000000000005	544.7	622.1	441.1	305.2	186.70000000000002	191.20000000000002	534.0	840.5	659.5	839.2	720.7	618.9000000000001	735.9000000000001	635.2	831.7	419823.8063	723.200011	515.700008
135	420447.0	889.6	868.3000000000001	101.2	297.7	580.7	699.7	788.4000000000001	591.9	324.70000000000005	207.70000000000002	218.4	671.2	985.5	789.0	995.9000000000001	878.9000000000001	799.1	918.1	824.8000000000001	974.7	420547.0063	942.100014	698.00001
136	421336.60000000003	1026.8	1003.1	153.60000000000002	303.5	715.2	839.0	873.2	723.3000000000001	287.6	168.60000000000002	197.10000000000002	829.7	1046.6000000000001	896.7	1117.3	998.3000000000001	912.3000000000001	1036.1000000000001	959.6	1122.5	421489.1063	1003.200015	758.700011
137	422363.4	1072.3	1050.7	129.9	292.8	784.9000000000001	905.6	942.4000000000001	779.5	287.90000000000003	164.10000000000002	173.4	898.9000000000001	1094.2	931.3000000000001	1186.8	1063.0	958.3000000000001	1079.0	1044.9	1198.5	422492.3063	1088.300016	828.200012
138	423435.7	1016.0	1059.5	146.0	299.6	748.3000000000001	870.0	870.0	716.4000000000001	265.8	145.1	151.8	864.2	1065.3	911.7	1130.0	1009.3000000000001	900.1	1021.8000000000001	1009.9000000000001	1169.5	423580.6063	1015.500015	754.100011
139	424451.7	1068.8	1038.4	145.70000000000002	305.3	785.4000000000001	904.8000000000001	923.1	763.5	311.20000000000005	189.5	195.3	873.5	1088.0	928.4000000000001	1184.7	1063.0	980.7	1100.1000000000001	1030.6000000000001	1226.4	424596.1063	1080.500016	835.000012
140	425520.5	1040.0	1049.5	157.10000000000002	352.90000000000003	753.2	877.7	882.9000000000001	687.1	253.0	133.6	164.9	875.1	1057.3	861.5	1128.1000000000001	1008.7	918.1	1042.6000000000001	1007.6	1169.3	425676.6063	1015.400015	760.700011
141	426560.5	1057.7	1070.5	132.5	294.2	771.5	892.4000000000001	925.2	763.5	296.3	171.8	174.4	883.3000000000001	1112.4	950.7	1179.6000000000001	1055.1000000000001	945.9000000000001	1066.8	1024.4	1186.0	426692.0064	1066.200016	813.100012
142	427618.2	1086.4	1092.2	141.1	302.7	787.5	914.1	945.3000000000001	783.7	299.0	178.10000000000002	187.20000000000002	899.2	1138.3	976.7	1198.2	1077.3	974.7	1101.3	1049.5	1228.6000000000001	427758.2064	1095.700016	833.500013
143	428704.60000000003	1151.6000000000001	1124.0	150.3	329.40000000000003	845.2	967.2	1001.3000000000001	822.2	304.7	178.10000000000002	193.0	958.6	1166.7	987.6	1263.3000000000002	1136.7	1038.2	1160.2	1105.3	1256.6000000000001	428853.9064	1147.800018	887.800014
144	429856.2	1098.7	1115.7	146.70000000000002	298.0	817.3000000000001	943.5	952.0	800.7	278.8	156.8	165.4	933.3000000000001	1134.4	983.1	1212.1000000000001	1090.1000000000001	982.7	1108.9	1073.2	1269.6000000000001	430001.7064	1091.900016	836.100012
145	430954.9	962.1	941.6	139.9	336.3	666.3000000000001	787.7	822.2	625.8000000000001	298.40000000000003	172.20000000000002	182.4	779.7	984.1	787.7	1078.1000000000001	951.9000000000001	848.7	970.1	887.0	1055.7	431093.6064	929.500014	708.70001
146	431917.0	731.5	742.9000000000001	107.30000000000001	276.0	459.40000000000003	577.8000000000001	624.2	455.5	275.3	153.9	161.9	569.6	797.5	628.8000000000001	844.9000000000001	723.5	621.3000000000001	739.7	677.8000000000001	872.8000000000001	432023.1064	732.400011	514.100007
147	432648.5	865.5	842.4000000000001	108.2	303.2	578.7	708.0	757.3000000000001	562.3000000000001	283.5	165.10000000000002	173.3	692.2	907.5	712.5	975.7	857.3000000000001	752.0	881.3000000000001	832.9000000000001	986.6	432755.5064	898.200013	643.700009
148	433514.0	1133.6000000000001	1138.0	140.70000000000002	294.40000000000003	867.0	989.7	992.9000000000001	839.2	263.7	134.4	150.20000000000002	983.4000000000001	1147.5	993.8000000000001	1247.1000000000001	1117.8	1017.2	1139.9	1130.7	1299.0	433653.7065	1140.200017	876.300013
149	434647.60000000003	1092.7	1134.5	147.3	315.6	816.9000000000001	945.0	945.4000000000001	777.1	271.0	148.3	154.60000000000002	938.1	1141.8	973.5	1209.1000000000001	1086.4	971.5	1099.6000000000001	1083.6000000000001	1255.7	434793.9065	1090.900016	824.000012
150	435740.30000000005	1066.7	1061.1000000000001	145.5	317.6	752.3000000000001	876.3000000000001	921.2	749.1	317.6	189.5	196.4	870.3000000000001	1112.0	939.9000000000001	1187.9	1059.8	948.7	1072.7	1010.7	1181.9	435884.8065	1061.600016	803.000012
151	436807.0	1087.7	1054.7	140.4	311.6	787.7	909.4000000000001	947.3000000000001	776.1	308.8	184.8	190.8	896.9000000000001	1105.1000000000001	933.9000000000001	1205.7	1081.7	978.5	1100.2	1047.0	1229.1000000000001	436946.4065	1097.400016	837.900012
152	437894.7	885.1	904.2	150.1	332.20000000000005	595.9	715.4000000000001	735.0	552.9	267.0	145.3	157.8	727.3000000000001	911.9000000000001	729.8000000000001	994.3000000000001	872.6	753.7	873.2	814.9000000000001	997.1	438043.8065	822.600013	603.500009
153	438779.80000000005	699.3000000000001	737.3000000000001	87.60000000000001	269.8	421.5	538.9	611.7	429.5	308.3	188.8	176.9	522.4	826.6	644.4000000000001	830.7	711.2	598.4	715.8000000000001	631.0	796.6	438866.4065	720.10001	510.600007
154	439479.10000000003	782.7	719.6	108.60000000000001	274.2	461.3	581.7	674.1	508.5	315.8	198.4	214.9	567.8000000000001	825.9000000000001	660.3000000000001	883.6	766.2	676.2	796.6	681.2	857.4000000000001	439586.5066	787.600012	567.600009
155	440261.80000000005	876.1	922.6	113.4	289.6	611.4	737.0	762.7	586.5	258.3	137.9	151.8	724.3000000000001	961.0	784.8000000000001	982.6	862.2	763.2	888.8000000000001	843.6	1034.6000000000001	440374.1066	882.100013	649.70001
156	441137.9	908.7	904.1	119.30000000000001	310.3	595.0	718.2	789.4000000000001	598.4	311.20000000000005	185.60000000000002	198.3	710.4000000000001	983.1	792.1	1021.6	896.0	793.3000000000001	916.5	833.5	1016.5	441256.2066	912.500014	673.90001
157	442046.60000000003	902.3000000000001	866.5	123.10000000000001	306.1	590.5	709.9000000000001	779.2	596.2	309.1	185.9	193.70000000000002	708.6	937.1	754.1	1017.7	894.5	784.2	903.6	823.5	973.6	442168.7066	894.000013	660.90001
158	442948.9	1080.9	1124.1000000000001	114.9	265.0	808.2	935.0	966.0	815.9000000000001	276.0	156.60000000000002	157.9	923.0	1167.1000000000001	1017.0	1199.0	1079.6000000000001	966.1	1092.9	1070.8	1246.4	443062.7066	1113.900017	851.100013
159	444029.80000000005	1060.3	1058.1000000000001	147.8	323.40000000000003	734.5	862.6	912.5	736.9000000000001	315.90000000000003	189.10000000000002	201.10000000000002	859.2	1111.4	935.8000000000001	1175.1000000000001	1048.3	935.6	1063.7	1008.7	1172.5	444176.6066	1062.000016	787.700011
160	445090.10000000003	1024.5	980.8000000000001	149.5	313.3	711.0	832.8000000000001	875.0	711.2	323.6	195.5	198.9	825.6	1030.2	866.4000000000001	1149.2	1021.1	909.9000000000001	1031.7	974.1	1129.4	445238.6066	1023.500015	760.100011
161	446114.60000000003	1075.0	1100.3	148.5	303.8	808.2	929.2	926.5	771.2	269.8	148.0	155.20000000000002	919.8000000000001	1107.0	951.7	1189.6000000000001	1067.8	963.4000000000001	1084.4	1060.6000000000001	1253.8000000000002	446262.1067	1067.200016	814.600012
162	447189.60000000003	1059.6000000000001	1056.7	140.8	334.0	762.5	890.5	918.8000000000001	725.6	292.1	171.10000000000002	180.5	879.1	1096.4	903.2	1171.2	1050.2	943.0	1071.0	997.2	1154.4	447329.3067	1036.900015	802.100012
163	448249.2	735.1	745.0	118.10000000000001	275.3	440.8	559.9	617.0	459.8	294.2	166.20000000000002	177.60000000000002	557.5	804.5	647.3000000000001	851.7	723.7	618.4000000000001	737.5	660.6	841.9000000000001	448366.2067	720.100011	500.200008
164	448984.30000000005	762.1	736.8000000000001	103.10000000000001	284.40000000000003	458.6	578.7	659.0	477.70000000000005	304.2	185.10000000000002	187.5	574.6	821.2	639.9000000000001	878.8000000000001	759.7	646.1	766.2	692.6	830.3000000000001	449086.3067	777.100011	542.900008
165	449746.4	1093.3	1108.7	118.0	255.70000000000002	816.1	941.5	975.3000000000001	837.6	278.2	158.10000000000002	162.20000000000002	931.1	1152.9	1015.2	1209.3	1089.2	978.3000000000001	1103.7	1066.0	1231.1000000000001	449863.4067	1110.100017	860.100013
166	450839.7	1070.1000000000001	1085.1000000000001	134.9	300.0	778.5	899.8000000000001	935.2	770.1	292.6	167.20000000000002	177.60000000000002	892.5	1127.8	962.7	1185.1000000000001	1059.7	956.1	1077.4	1037.4	1204.7	450973.5067	1080.000016	821.100012
167	451909.80000000005	1101.4	1066.2	144.9	312.20000000000005	796.0	919.7	956.5	789.2	306.6	185.3	192.60000000000002	908.8000000000001	1113.9	946.6	1215.4	1094.1000000000001	988.6	1112.3	1059.1000000000001	1229.6000000000001	452053.5067	1106.900017	843.700013
168	453011.2	1172.9	1201.6000000000001	150.3	320.8	895.8000000000001	1021.7	1022.6	852.1	270.2	146.5	157.4	1015.5	1208.7	1038.2	1285.7	1162.0	1053.2	1179.1000000000001	1153.8	1327.9	453160.4068	1160.900017	902.800013
169	454184.10000000003	1112.7	1136.4	138.3	312.40000000000003	816.1	934.9000000000001	974.4000000000001	800.3000000000001	305.8	179.9	186.10000000000002	926.6	1184.2	1010.1	1232.4	1106.5	1002.2	1121.0	1062.7	1210.4	454321.3068	1110.600016	863.700013
170	455296.80000000005	1106.8	1077.7	136.1	283.8	785.8000000000001	904.9000000000001	970.7	823.0	320.3	201.5	209.8	897.0	1151.4	1003.7	1217.3	1098.5	995.6	1114.7	1014.3000000000001	1198.3	455431.9068	1087.900017	859.200013
171	456403.60000000003	818.5	828.6	117.30000000000001	301.3	527.2	643.4000000000001	701.2	517.2	291.90000000000003	172.8	180.70000000000002	637.8000000000001	892.0	708.0	929.7	810.6	707.9000000000001	824.1	743.8000000000001	925.4000000000001	456519.8068	807.200012	590.500008
172	457222.10000000003	803.2	788.8000000000001	106.0	287.6	505.1	624.6	697.2	515.6	301.40000000000003	185.20000000000002	190.8	612.4	873.6	692.0	913.8000000000001	797.6	695.9000000000001	815.4000000000001	740.7	897.6	457327.0068	825.600012	589.700008
173	458025.30000000005	1096.4	1064.1000000000001	128.3	285.2	809.5	933.5	968.1	811.2	283.7	164.20000000000002	176.4	920.0	1112.2	955.3000000000001	1203.7	1084.2	985.9000000000001	1109.9	1069.5	1229.3000000000002	458152.6068	1117.500017	857.300013
174	459121.7	1142.5	1147.5	149.5	309.3	887.1	1008.1	993.0	833.2	254.60000000000002	130.6	144.1	998.4000000000001	1142.1000000000001	982.3000000000001	1253.0	1129.0	1031.2	1152.2	1139.0	1291.8000000000002	459270.1068	1133.700017	881.400013
175	460264.2	1058.8	1072.7	140.6	293.40000000000003	795.6	916.1	918.2	765.4000000000001	260.40000000000003	139.4	149.1	909.7	1081.2	928.4000000000001	1170.1000000000001	1049.1000000000001	944.7	1065.2	1065.8	1228.9	460403.8069	1074.300016	804.000012
176	461323.0	1117.1000000000001	1133.8	156.10000000000002	319.20000000000005	841.6	963.3000000000001	961.0	797.9000000000001	277.1	156.60000000000002	163.0	954.1	1140.7	977.6	1231.2	1110.7	1004.6	1126.3	1089.7	1308.8000000000002	461478.1069	1096.400016	848.300012
177	462440.10000000003	1215.8	1185.1000000000001	135.6	354.70000000000005	914.4000000000001	1037.2	1080.2	861.1	292.2	170.5	179.70000000000002	1036.1000000000001	1229.2	1010.1	1328.3000000000002	1206.6000000000001	1094.1000000000001	1216.9	1169.3	1349.8000000000002	462574.5069	1213.500018	958.500014
178	463655.9	1081.2	1135.8	133.20000000000002	313.70000000000005	835.4000000000001	958.9000000000001	948.0	767.5	270.7	147.9	149.0	932.2	1151.6000000000001	971.1	1202.9	1080.1000000000001	984.4000000000001	1107.9	1084.0	1245.3000000000002	463788.0069	1099.900016	851.100013
179	464737.10000000003	1244.8000000000002	1239.3000000000002	151.8	313.1	923.8000000000001	1047.2	1093.0	931.7	300.40000000000003	176.9	203.60000000000002	1041.2	1291.1000000000001	1129.8	1341.6000000000001	1218.1000000000001	1127.4	1250.8000000000002	1189.8	1351.8000000000002	464887.9069	1241.500019	975.200015
180	465981.9	1172.8	1122.7	148.6	310.6	850.8000000000001	972.7	1024.2	862.2	315.5	192.10000000000002	198.10000000000002	974.7	1172.2	1010.2	1290.2	1166.8	1048.9	1170.8	1111.6000000000001	1280.9	466129.4069	1161.100017	900.100013
181	467154.7	1098.9	1170.9	136.9	306.2	829.6	961.3000000000001	962.0	792.7	271.90000000000003	150.0	148.0	950.9000000000001	1182.0	1012.7	1222.8	1100.9	977.6	1109.3	1086.1000000000001	1251.6000000000001	467290.507	1097.200017	840.500013
182	468253.60000000003	1092.9	1074.5	135.20000000000002	300.7	762.6	883.9000000000001	957.7	792.2	341.3	209.60000000000002	220.0	872.9000000000001	1159.3	993.8000000000001	1214.2	1082.5	982.6	1103.9	990.4000000000001	1180.4	468387.707	1075.300016	847.300012
183	469346.5	786.1	785.5	117.5	307.5	472.0	591.4	668.6	478.6	311.90000000000003	190.60000000000002	201.60000000000002	584.5	869.6	679.6	896.4000000000001	775.1	673.6	793.0	695.9000000000001	877.6	469463.007	779.900011	555.900008
184	470132.60000000003	832.1	807.6	111.4	293.1	517.3000000000001	644.8000000000001	720.7	539.0	313.5	194.10000000000002	201.0	631.1	897.2	715.5	944.6	825.2	718.3000000000001	845.8000000000001	766.0	927.9000000000001	470242.907	855.700013	606.800009
185	470964.7	1211.9	1190.0	134.9	296.8	918.1	1039.3	1077.0	915.1	290.3	162.8	176.5	1035.4	1231.6000000000001	1069.7	1325.7	1198.2	1094.6000000000001	1215.8	1178.6000000000001	1362.9	471098.607	1220.100018	959.500014
186	472176.60000000003	1233.6000000000001	1219.2	143.20000000000002	327.5	945.4000000000001	1067.9	1090.4	906.1	271.90000000000003	150.70000000000002	154.60000000000002	1079.0	1230.6000000000001	1046.3	1350.9	1229.7	1100.0	1222.5	1211.9	1401.7	472318.707	1223.400018	956.700014
187	473410.2	1199.0	1224.8	132.9	322.70000000000005	939.1	1060.9	1066.1000000000001	876.3000000000001	273.8	151.3	140.20000000000002	1058.8	1232.1000000000001	1042.3	1332.6000000000001	1210.1000000000001	1079.3	1201.1000000000001	1218.8	1390.4	473542.1071	1226.000019	946.200014
188	474609.2	1138.6000000000001	1178.8	160.0	331.6	865.4000000000001	989.8000000000001	978.6	807.0	285.7	163.9	166.0	972.6	1184.8	1013.2	1258.3000000000002	1136.5	1031.4	1155.8	1139.3	1313.0	474768.1071	1145.300017	871.300013
189	475747.80000000005	1180.4	1120.9	166.70000000000002	340.40000000000003	841.9000000000001	995.9000000000001	1013.7	840.0	313.40000000000003	189.0	206.20000000000002	974.2	1160.4	986.7	1287.6000000000001	1163.2	1048.1000000000001	1202.1000000000001	1114.3	1292.4	475913.4071	1153.800017	881.200013
190	476928.2	1233.5	1296.2	140.1	318.20000000000005	972.8000000000001	1098.0	1093.4	915.3000000000001	279.0	125.0	146.70000000000002	1086.8	1302.8000000000002	1124.7	1365.8000000000002	1211.8	1119.5	1244.7	1239.9	1415.5	477067.2071	1246.500018	979.200014
191	478161.7	1230.9	1198.2	153.1	328.70000000000005	885.8000000000001	1012.3000000000001	1077.8	902.2	323.40000000000003	198.20000000000002	209.4	1021.5	1254.5	1078.9	1344.9	1219.7	1095.2	1221.7	1151.9	1339.2	478313.7071	1208.200018	942.000014
192	479392.60000000003	1039.0	1057.8	130.4	317.70000000000005	747.8000000000001	873.4000000000001	908.6	721.3000000000001	312.40000000000003	185.9	176.70000000000002	862.3000000000001	1104.1000000000001	916.8000000000001	1174.7	1048.2	924.5	1050.1000000000001	1009.4000000000001	1176.7	479521.9071	1055.600016	794.000012
193	480431.60000000003	1035.3	1039.8	147.1	314.40000000000003	713.9000000000001	836.5	888.2	720.9000000000001	310.0	184.4	195.5	839.8000000000001	1088.2	920.9000000000001	1149.8	1024.2	909.4000000000001	1032.0	948.2	1139.1000000000001	480577.5072	996.600015	762.300012
194	481466.9	738.2	761.0	108.4	299.3	432.8	553.9	629.8000000000001	438.90000000000003	325.90000000000003	203.3	200.0	538.2	852.6	661.7	864.1	741.5	632.8000000000001	753.9000000000001	649.9000000000001	828.3000000000001	481574.1072	741.600011	524.400008
195	482205.10000000003	741.4000000000001	711.9000000000001	111.7	290.1	411.90000000000003	531.7	629.7	451.3	328.20000000000005	207.10000000000002	222.8	518.6	823.0	644.6	846.8000000000001	725.7	634.7	754.5	641.0	829.6	482315.7072	752.100011	522.900008
196	482946.5	1042.7	1027.8	122.4	311.0	756.6	880.0	920.3000000000001	731.7	300.0	180.20000000000002	193.3	849.4000000000001	1098.7	910.1	1149.4	1029.6000000000001	949.9000000000001	1073.3	1020.9000000000001	1196.9	483067.8072	1091.800017	827.400013
