#burst	Time	Periodo Hlp(ms)	Periodo Hpd(ms)	Intervalo HlpFSlp(ms)	Intervalo HlpLSlp(ms)	Intervalo HpdFSpd(ms)	Intervalo HpdLSpd(ms)	Intervalo FSlpHlp(ms)	Intervalo LSlpHlp(ms)	Intervalo FSpdHpd(ms)	Intervalo LSpdHpd(ms)	Intervalo HlpHpd(ms)	Intervalo HpdHlp(ms)	Intervalo FSlpHpd(ms)	Intervalo LSlpHpd(ms)	Intervalo FSpdHlp(ms)	Intervalo LSpdHlp(ms)	Intervalo HlpFSpd(ms)	Intervalo HlpLSpd(ms)	Intervalo HpdFSlp(ms)	Intervalo HpdLSlp(ms)	t1LP	fst2fstLP	LPPD1spkperiod
99	91224.1	1113.3	1134.4	146.3	313.20000000000005	835.6	966.4000000000001	967.0	800.1	265.40000000000003	140.5	153.60000000000002	959.7	1141.7	974.8000000000001	1225.1000000000001	1100.2	989.2	1120.0	1093.8	1263.6000000000001	91369.30136	1101.200016	843.100012
100	92337.40000000001	1085.6000000000001	1066.1000000000001	134.1	303.90000000000003	791.0	916.1	951.5	781.7	298.8	168.0	174.70000000000002	910.9000000000001	1106.7	936.9000000000001	1209.7	1078.9	965.7	1090.8	1052.4	1211.5	92470.50138	1093.000016	831.500012
101	93423.0	1188.6000000000001	1266.4	141.5	300.6	938.6	1065.0	1047.1000000000001	888.0	275.1	150.0	155.20000000000002	1033.4	1280.1000000000001	1121.0	1308.5	1183.4	1093.8	1220.2	1190.2	1339.3000000000002	93563.50139	1203.900018	952.200014
102	94611.6	1137.3	1100.4	156.8	305.90000000000003	798.7	915.6	980.5	831.4000000000001	327.8	201.4	233.0	904.3000000000001	1176.6000000000001	1027.5	1232.1000000000001	1105.7	1031.7	1148.6000000000001	1031.1000000000001	1194.2	94767.40141	1107.200017	874.700013
103	95748.90000000001	777.1	791.1	126.80000000000001	289.90000000000003	480.90000000000003	592.0	650.3000000000001	487.20000000000005	301.7	184.8	196.10000000000002	581.0	860.4000000000001	697.3000000000001	882.7	765.8000000000001	677.0	788.1	688.6	845.0	95874.60143	757.900011	550.100008
104	96526.0	706.8000000000001	672.2	107.60000000000001	264.0	388.1	509.6	599.2	442.8	310.20000000000005	199.10000000000002	210.10000000000002	496.70000000000005	774.7	618.3000000000001	806.9000000000001	695.8000000000001	598.2	719.7	608.2	776.6	96632.50144	710.800011	490.800007
105	97232.8	1087.3	1091.0	111.5	279.90000000000003	787.1	915.6	975.8000000000001	807.4000000000001	284.1	162.60000000000002	175.5	911.8000000000001	1155.0	986.6	1195.9	1074.4	962.6	1091.1000000000001	1051.8	1238.2	97343.30145	1115.700016	851.000012
106	98320.1	1213.0	1182.0	140.0	326.40000000000003	920.8000000000001	1045.5	1073.0	886.6	303.90000000000003	175.4	179.20000000000002	1033.8	1221.2	1034.8	1337.7	1209.2	1100.0	1224.7	1170.6000000000001	1340.7	98459.00147	1209.900018	960.000014
107	99533.1	1166.5	1223.9	136.8	306.90000000000003	924.8000000000001	1050.6000000000001	1029.7	859.6	261.2	136.5	148.20000000000002	1018.3000000000001	1235.3000000000002	1065.2	1279.5	1154.8	1073.0	1198.8	1179.1000000000001	1341.4	99668.90149	1190.500018	936.200014
108	100699.6	1143.1000000000001	1162.1000000000001	160.8	323.1	840.6	963.3000000000001	982.3000000000001	820.0	299.1	173.3	205.60000000000002	937.5	1206.9	1044.6000000000001	1236.6000000000001	1110.8	1046.2	1168.9	1087.0	1280.4	100859.4015	1131.700017	885.300013
109	101842.70000000001	986.5	921.9000000000001	149.5	342.90000000000003	652.8000000000001	771.5	837.0	643.6	321.5	198.8	224.60000000000002	761.9000000000001	997.0	803.6	1083.4	960.7	877.4000000000001	996.1	866.7	1042.2	101991.1015	941.800014	728.100011
110	102829.20000000001	736.1	751.6	104.80000000000001	280.3	468.90000000000003	587.2	631.3000000000001	455.8	269.1	150.4	160.0	576.1	806.8000000000001	631.3000000000001	845.2	726.5	628.9000000000001	747.2	690.1	849.5	102932.9015	745.400011	524.200008
111	103565.3	1045.4	1080.7	114.0	273.40000000000003	777.9000000000001	902.0	931.4000000000001	772.0	282.7	164.4	175.5	869.9000000000001	1142.2	982.8000000000001	1152.6000000000001	1034.3	953.4000000000001	1077.5	1007.0	1186.6000000000001	103678.3015	1068.500016	839.200012
112	104610.70000000001	1004.4000000000001	959.0	137.1	316.70000000000005	686.4000000000001	802.7	867.3000000000001	687.7	302.8	178.70000000000002	210.8	793.6	1032.7	853.1	1096.4	972.3000000000001	897.2	1013.5	920.3000000000001	1095.4	104746.8016	993.800015	760.000011
113	105615.1	852.5	870.1	126.7	301.8	576.3000000000001	699.9000000000001	725.8000000000001	550.7	272.6	156.3	165.4	687.1	908.8000000000001	733.7	959.7	843.4000000000001	741.7	865.3000000000001	820.9000000000001	996.2	105740.6016	859.800012	615.100009
114	106467.6	1238.2	1241.5	133.8	309.1	933.2	1061.3	1104.4	929.1	293.8	170.20000000000002	183.0	1055.2	1290.7	1115.4	1349.0	1225.4	1116.2	1244.3000000000002	1196.0	1371.5	106600.4016	1245.100019	982.300015
115	107705.8	1017.5	1061.5	140.8	316.3	739.2	864.7	876.7	701.2	308.3	180.20000000000002	186.3	831.2	1107.0	931.5	1139.5	1011.4000000000001	925.5	1051.0	986.4000000000001	1131.4	107845.5016	1031.900015	784.700012
116	108723.3	1127.6000000000001	1055.2	155.20000000000002	300.2	801.6	924.9000000000001	972.4000000000001	827.4000000000001	322.3	196.8	230.3	897.3000000000001	1130.3	985.3000000000001	1219.6000000000001	1094.1000000000001	1031.9	1155.2	1044.6000000000001	1196.0	108877.4016	1119.700017	876.600013
117	109850.90000000001	954.0	950.2	147.3	298.7	672.2	790.9000000000001	806.7	655.3000000000001	253.60000000000002	130.3	157.9	796.1	960.8000000000001	809.4000000000001	1049.7	926.4000000000001	830.1	948.8000000000001	886.7	1068.4	109997.1016	897.500013	683.00001
118	110804.90000000001	745.3000000000001	733.4000000000001	90.60000000000001	272.3	477.70000000000005	596.5	654.7	473.0	278.0	159.3	154.10000000000002	591.2	796.9000000000001	615.2	869.2	750.5	631.8000000000001	750.6	696.2	858.1	110894.6017	759.500012	541.100009
119	111550.20000000001	1031.2	1032.8	105.0	266.90000000000003	766.7	895.7	926.2	764.3000000000001	255.70000000000002	136.9	142.20000000000002	889.0	1070.0	908.1	1144.7	1025.9	908.9000000000001	1037.9	1023.8000000000001	1203.7	111654.1017	1061.100016	804.100012
120	112581.40000000001	1120.0	1137.6000000000001	134.8	314.70000000000005	862.5	987.3000000000001	985.2	805.3000000000001	266.1	137.1	143.8	976.2	1146.6000000000001	966.7	1242.3000000000002	1113.3	1006.3000000000001	1131.1000000000001	1125.2	1305.7	112715.2017	1134.300016	871.400013
121	113701.40000000001	1161.7	1171.8	149.0	329.5	874.1	995.3000000000001	1012.7	832.2	275.1	150.3	161.4	1000.3000000000001	1184.2	1003.7	1275.4	1150.6000000000001	1035.5	1156.7	1123.1000000000001	1285.4	113849.5017	1135.300017	886.300014
122	114863.1	1082.4	1069.3	122.80000000000001	285.1	802.8000000000001	923.9000000000001	959.6	797.3000000000001	297.7	176.5	171.5	910.9000000000001	1118.0	955.7	1208.6000000000001	1087.4	974.3000000000001	1095.4	1061.0	1202.4	114984.8017	1109.800017	851.500013
123	115945.5	1043.5	1055.6000000000001	150.1	291.5	793.4000000000001	915.0	893.4000000000001	752.0	266.5	145.4	158.4	885.1	1063.9	922.5	1151.6000000000001	1030.5	951.8000000000001	1073.4	1045.0	1242.5	116094.6017	1053.200016	801.700012
124	116989.0	966.2	965.2	159.9	357.40000000000003	681.3000000000001	802.9000000000001	806.3000000000001	608.8000000000001	262.2	140.6	170.5	795.7	975.8000000000001	778.3000000000001	1057.9	936.3000000000001	851.8000000000001	973.4000000000001	907.5	1075.6000000000001	117147.8017	918.200013	692.00001
125	117955.20000000001	734.0	723.7	111.80000000000001	279.90000000000003	460.0	573.1	622.2	454.1	283.90000000000003	162.3	169.5	564.5	781.4000000000001	613.3000000000001	848.4000000000001	726.8000000000001	629.5	742.6	668.1	827.8000000000001	118066.0018	725.700011	517.600008
126	118689.20000000001	727.1	760.2	103.60000000000001	263.3	454.70000000000005	579.9	623.5	463.8	263.7	150.6	159.20000000000002	567.9	815.8000000000001	656.1	831.6	718.5	613.9	739.1	685.7	865.7	118791.7018	741.400011	510.400008
127	119416.3	1107.0	1108.0	117.80000000000001	297.8	803.6	923.4000000000001	989.2	809.2	305.5	180.3	192.3	914.7	1182.5	1002.5	1220.2	1095.0	995.9000000000001	1115.7	1060.2	1244.2	119533.1018	1134.600017	877.900013
128	120523.3	1245.0	1195.8	145.5	329.5	935.3000000000001	1052.3	1099.5	915.5	304.40000000000003	184.60000000000002	193.3	1051.7	1243.6000000000001	1059.6000000000001	1356.1000000000001	1236.3000000000002	1128.6000000000001	1245.6000000000001	1188.5	1358.5	120667.7018	1236.400019	983.100015
129	121768.3	1076.1000000000001	1120.7	136.8	306.8	815.2	939.1	939.3000000000001	769.3000000000001	260.5	143.5	144.1	932.0	1128.0	958.0	1192.5	1075.5	959.3000000000001	1083.2	1075.5	1247.4	121904.1018	1082.800016	822.500012
130	122844.40000000001	1149.9	1150.5	143.5	315.40000000000003	843.3000000000001	972.5	1006.4000000000001	834.5	305.5	181.60000000000002	188.70000000000002	961.2	1195.7	1023.8000000000001	1266.7	1142.8	1032.0	1161.2	1107.6000000000001	1278.7	122986.9018	1152.800017	888.500013
131	123994.3	1212.8	1168.0	146.4	317.5	901.3000000000001	1028.0	1066.4	895.3000000000001	307.20000000000005	178.0	189.3	1023.5	1210.9	1039.8	1330.7	1201.5	1090.6000000000001	1217.3	1160.6000000000001	1352.3000000000002	124139.7019	1203.400018	944.200014
132	125207.1	1121.2	1113.4	137.1	328.8	848.0	971.0	984.1	792.4000000000001	266.7	140.0	144.5	976.7	1120.8	929.1	1243.4	1116.7	992.5	1115.5	1103.9	1276.9	125343.1019	1111.200016	855.300013
133	126328.3	855.9000000000001	925.0	127.2	300.2	612.8000000000001	731.2	728.7	555.7	265.40000000000003	142.4	136.70000000000002	719.2	934.5	761.5	984.6	861.6	749.5	867.9000000000001	830.3000000000001	982.0	126454.3019	840.100013	622.30001
134	127184.20000000001	858.9000000000001	830.5	111.10000000000001	262.8	540.5	665.3000000000001	747.8000000000001	596.1	312.20000000000005	193.8	205.8	653.1	925.2	773.5	965.3000000000001	846.9000000000001	746.3000000000001	871.1	780.2	954.7	127294.4019	874.800013	635.000009
135	128043.1	1195.5	1197.0	127.10000000000001	301.6	928.5	1053.4	1068.4	893.9000000000001	290.0	165.20000000000002	177.4	1018.1	1247.3000000000002	1072.8	1308.1000000000001	1183.3	1105.9	1230.8000000000002	1188.1000000000001	1371.0	128169.2019	1238.300018	978.700014
136	129238.6	1305.9	1302.7	170.0	352.90000000000003	1026.3	1148.6000000000001	1135.9	953.0	268.5	143.6	178.9	1127.0	1311.6000000000001	1128.7	1395.5	1270.6000000000001	1205.2	1327.5	1293.3000000000002	1477.9	129407.5019	1302.20002	1035.100016
137	130544.5	1216.1000000000001	1226.6000000000001	166.3	350.90000000000003	921.4000000000001	1047.0	1049.8	865.2	276.40000000000003	154.10000000000002	175.70000000000002	1040.4	1236.0	1051.4	1316.8000000000002	1194.5	1097.1000000000001	1222.7	1178.6000000000001	1346.9	130709.7019	1188.000017	930.800014
138	131760.6	1162.8	1122.6000000000001	138.20000000000002	306.5	859.4000000000001	978.8000000000001	1024.6000000000001	856.3000000000001	305.2	179.60000000000002	186.20000000000002	976.6	1170.6000000000001	1002.3000000000001	1281.8000000000002	1156.2	1045.6000000000001	1165.0	1103.0	1291.2	131897.702	1151.000018	907.300014
139	132923.4	824.3000000000001	913.7	126.4	314.6	570.3000000000001	686.1	697.9000000000001	509.70000000000005	263.2	143.8	146.0	678.3000000000001	933.3000000000001	745.1	941.5	822.1	716.3000000000001	832.1	790.9000000000001	936.0	133048.702	810.500012	589.800008
140	133747.7	737.8000000000001	680.1	112.60000000000001	257.7	410.70000000000005	529.8000000000001	625.2	480.1	343.40000000000003	227.60000000000002	235.4	502.40000000000003	802.9000000000001	657.8000000000001	845.8000000000001	730.0	646.1	765.2	640.2	818.9000000000001	133859.202	763.000011	533.700008
141	134485.5	1122.7	1135.3	137.8	316.5	832.3000000000001	955.2	984.9000000000001	806.2	269.40000000000003	150.3	177.70000000000002	945.0	1175.2	996.5	1214.4	1095.3	1010.0	1132.9	1087.6000000000001	1252.8000000000002	134622.202	1127.500017	872.100013
142	135608.2	1115.2	1137.9	142.6	307.8	822.0	942.5	972.6	807.4000000000001	303.0	180.10000000000002	190.3	924.9000000000001	1185.6000000000001	1020.4000000000001	1227.9	1105.0	1012.3000000000001	1132.8	1084.2	1266.0	135749.702	1131.900017	869.700013
143	136723.4	1125.8	1095.0	159.3	341.1	785.1	905.8000000000001	966.5	784.7	315.90000000000003	195.4	213.0	912.8000000000001	1148.7	966.9000000000001	1228.7	1108.2	998.1	1118.8	1049.5	1207.6000000000001	136881.602	1103.200016	838.800012
144	137849.2	993.8000000000001	976.5	136.70000000000002	294.8	711.8000000000001	836.6	857.1	699.0	309.90000000000003	189.20000000000002	182.20000000000002	811.6	1022.0	863.9000000000001	1121.5	1000.8000000000001	894.0	1018.8000000000001	972.8000000000001	1126.6000000000001	137984.8021	1018.300015	757.300011
145	138843.0	1132.9	1177.0	161.20000000000002	315.0	853.9000000000001	974.6	971.7	817.9000000000001	264.7	139.9	164.9	968.0	1180.7	1026.9	1232.7	1107.9	1018.8000000000001	1139.5	1097.2	1294.4	139003.1021	1101.000017	857.600013
146	139975.9	952.5	916.1	129.20000000000002	326.40000000000003	629.4000000000001	746.9000000000001	823.3000000000001	626.1	323.1	202.4	209.0	743.5	995.9000000000001	798.7	1066.6000000000001	945.9000000000001	838.4000000000001	955.9000000000001	857.8000000000001	1036.8	140104.1021	937.400014	709.20001
147	140928.4	727.6	727.6	114.30000000000001	293.3	449.20000000000005	563.7	613.3000000000001	434.3	286.7	169.20000000000002	172.60000000000002	555.0	785.9000000000001	606.9	841.7	724.2	621.8000000000001	736.3000000000001	665.0	812.8000000000001	141041.5021	723.40001	507.600007
148	141656.0	792.6	817.2	110.0	257.8	503.3	633.7	682.6	534.8000000000001	278.40000000000003	163.9	172.60000000000002	620.0	879.8000000000001	732.0	898.4000000000001	783.9000000000001	675.9000000000001	806.3000000000001	740.9000000000001	884.2	141764.9021	803.600012	566.100009
149	142448.6	1015.7	983.7	120.9	264.2	705.0	818.5	894.8000000000001	751.5	313.90000000000003	183.5	197.20000000000002	818.5	1060.0	916.7	1132.4	1002.0	902.2	1015.7	937.4000000000001	1123.8	142568.5021	1013.700016	781.200012
150	143464.30000000002	824.0	822.3000000000001	118.9	305.3	548.6	667.6	705.1	518.7	278.7	165.20000000000002	165.20000000000002	658.8000000000001	868.6	682.2	937.5	824.0	713.8000000000001	832.8000000000001	781.4000000000001	923.7	143582.2021	827.600012	594.700008
151	144288.30000000002	998.3000000000001	1036.6000000000001	122.60000000000001	264.90000000000003	741.6	864.2	875.7	733.4000000000001	273.7	154.70000000000002	163.5	834.8000000000001	1077.5	935.2	1108.5	989.5	905.1	1027.7	996.2	1155.7	144409.8022	1037.100015	782.600012
152	145286.6	1162.2	1152.7	161.4	320.90000000000003	848.5	967.7	1000.8000000000001	841.3000000000001	295.0	172.4	201.8	960.4000000000001	1193.1000000000001	1033.6000000000001	1255.4	1132.8	1050.3	1169.5	1108.2	1284.4	145446.9022	1148.700017	888.900014
153	146448.80000000002	1092.6000000000001	1103.8	147.8	324.0	786.5	907.4000000000001	944.8000000000001	768.6	304.2	185.0	192.3	900.3000000000001	1148.3	972.1	1204.5	1085.3	978.8000000000001	1099.7	1030.4	1167.1000000000001	146595.6022	1074.900016	830.800013
154	147541.4	966.1	939.9000000000001	130.1	266.8	646.8000000000001	767.5	836.0	699.3000000000001	317.3	196.4	203.5	762.6	1013.3000000000001	876.6	1079.9	959.0	850.3000000000001	971.0	879.2	1029.1000000000001	147670.5022	952.500015	720.100011
155	148507.5	774.5	770.2	116.60000000000001	266.5	502.90000000000003	619.4000000000001	657.9000000000001	508.0	293.1	172.4	177.3	597.2	830.9000000000001	681.0	890.3000000000001	769.6	680.2	796.7	715.5	899.7	148623.0022	776.300011	563.600008
156	149282.0	907.5	911.6	118.30000000000001	302.5	622.2	750.4000000000001	789.2	605.0	267.3	150.8	173.0	734.5	966.3000000000001	782.1	1001.8000000000001	885.3000000000001	795.2	923.4000000000001	869.2	1051.4	149399.3022	923.900014	676.90001
157	150189.5	1240.3000000000002	1218.2	134.70000000000002	316.90000000000003	943.0	1070.7	1105.6000000000001	923.4000000000001	289.40000000000003	161.20000000000002	177.10000000000002	1063.2	1260.6000000000001	1078.4	1352.6000000000001	1224.4	1120.1000000000001	1247.8000000000002	1210.4	1408.5	150323.2022	1252.700019	985.300015
158	151429.80000000002	1184.8	1180.1000000000001	147.20000000000002	345.3	912.8000000000001	1031.2	1037.6000000000001	839.5	275.2	147.5	155.0	1029.8	1187.9	989.8000000000001	1305.0	1177.3	1067.8	1186.2	1176.0	1355.3000000000002	151575.9023	1183.900017	920.600013
159	152614.6	1326.8000000000002	1337.8000000000002	146.20000000000002	325.5	1052.6000000000001	1174.1000000000001	1180.6000000000001	1001.3000000000001	267.3	148.9	150.3	1176.5	1341.9	1162.6000000000001	1443.8000000000002	1325.4	1202.9	1324.4	1323.3000000000002	1523.0	152759.8023	1327.40002	1056.600016
160	153941.4	1147.0	1163.9	146.8	346.5	874.9000000000001	991.3000000000001	1000.2	800.5	285.2	163.70000000000002	161.3	985.7	1178.4	978.7	1270.9	1149.4	1036.2	1152.6000000000001	1120.2	1276.9	154087.2023	1134.700017	889.400013
161	155088.4	1019.7	1056.4	134.5	291.2	727.2	848.9000000000001	885.2	728.5	289.0	172.60000000000002	178.20000000000002	841.5	1100.1000000000001	943.4000000000001	1130.5	1014.1	905.4000000000001	1027.1000000000001	978.2	1125.4	155221.9023	1021.900015	770.700011
162	156108.1	811.6	741.9000000000001	136.70000000000002	283.90000000000003	478.90000000000003	598.8000000000001	674.9000000000001	527.7	329.20000000000005	207.5	214.9	596.7	820.1	672.9000000000001	925.9000000000001	804.2	693.8000000000001	813.7	694.9000000000001	855.1	156243.8023	772.900012	556.900009
163	156919.7	669.1	693.8000000000001	98.2	258.40000000000003	416.6	534.5	570.9	410.70000000000005	263.0	143.1	145.20000000000002	523.9	740.8000000000001	580.6	786.9000000000001	667.0	561.8000000000001	679.7	632.2	783.5	157016.7023	679.40001	463.600007
164	157588.80000000002	1152.2	1124.8	108.30000000000001	259.6	872.0	989.7	1043.9	892.6	277.2	159.3	169.9	982.3000000000001	1186.4	1035.1000000000001	1259.5	1141.6000000000001	1041.9	1159.6000000000001	1115.7	1256.3000000000002	157696.1024	1177.300017	933.400014
165	158741.0	1267.1000000000001	1288.6000000000001	133.4	274.0	1015.2	1138.4	1133.7	993.1	252.8	135.1	142.5	1124.6000000000001	1297.7	1157.1000000000001	1377.4	1259.7	1157.7	1280.9	1281.6000000000001	1438.1000000000001	158873.4024	1290.60002	1024.100016
166	160008.1	1139.1000000000001	1135.4	157.0	313.5	857.0	982.6	982.1	825.6	273.40000000000003	150.20000000000002	164.0	975.1	1142.4	985.9000000000001	1248.5	1125.3	1021.0	1146.6000000000001	1128.2	1306.7	160164.0024	1135.400017	863.900013
167	161147.2	1031.1000000000001	1061.7	153.1	331.6	760.0	878.4000000000001	878.0	699.5	278.40000000000003	152.8	160.3	870.8000000000001	1068.9	890.4000000000001	1149.2	1023.6	920.3000000000001	1038.7	1017.2	1170.2	161299.4024	1024.100015	766.900011
168	162178.30000000002	869.1	832.2	146.4	299.40000000000003	571.5	687.9000000000001	722.7	569.7	301.7	183.3	190.9	678.2	876.7	723.7	979.9000000000001	861.5	762.4000000000001	878.8000000000001	784.3000000000001	946.2	162323.5024	828.900012	616.200009
169	163047.40000000002	735.1	761.7	106.10000000000001	268.0	477.90000000000003	592.0	629.0	467.1	260.7	144.3	154.0	581.1	809.6	647.7	841.8000000000001	725.4000000000001	631.9000000000001	746.0	691.3000000000001	866.4000000000001	163152.4024	739.500011	525.800008
170	163782.5	1051.0	1040.7	110.2	285.3	778.3000000000001	900.7	940.8000000000001	765.7	283.8	169.70000000000002	180.60000000000002	870.4000000000001	1111.1000000000001	936.0	1154.2	1040.1000000000001	958.9000000000001	1081.3	1027.0	1177.9	163891.9024	1097.100017	848.400013
171	164833.5	1172.8	1160.0	156.60000000000002	307.5	885.3000000000001	1008.1	1016.2	865.3000000000001	262.40000000000003	140.0	170.3	1002.5	1173.7	1022.8000000000001	1264.9	1142.5	1055.6000000000001	1178.4	1152.6000000000001	1313.6000000000001	164989.0025	1166.400017	898.900013
172	166006.30000000002	1170.8	1180.7	150.1	311.1	893.0	1018.8000000000001	1020.7	859.7	274.7	151.9	157.5	1013.3000000000001	1188.1000000000001	1027.1000000000001	1288.0	1165.2	1050.5	1176.3	1161.6000000000001	1342.1000000000001	166155.4025	1169.000017	900.200013
173	167177.1	1231.7	500.8	148.3	328.8	474.90000000000003	597.2	1083.4	902.9000000000001	287.7	161.9	167.4	1064.3	519.9	339.40000000000003	1352.0	1226.2	1143.1000000000001	1265.4	1244.7	1419.9	167324.4025	1263.800019	994.700015
174	168408.80000000002	1190.0	1147.3	180.4	355.6	886.0	1007.7	1009.6	834.4000000000001	277.3	155.0	188.70000000000002	1001.3000000000001	1155.6000000000001	980.4000000000001	1278.6000000000001	1156.3	1074.7	1196.4	1141.1000000000001	1311.3000000000002	168588.2025	1149.300017	894.100013
175	169598.80000000002	1221.2	1216.9	139.8	310.0	940.7	1065.3	1081.4	911.2	261.3	139.6	146.0	1075.2	1223.1000000000001	1052.9	1336.5	1214.8	1086.7	1211.3	1180.0	1334.1000000000001	169737.5025	1186.200018	947.000014
176	170820.0	737.9000000000001	763.3000000000001	104.80000000000001	258.90000000000003	485.40000000000003	599.9	633.1	479.0	276.2	151.6	141.70000000000002	596.2	800.2	646.1	872.4000000000001	747.8000000000001	627.1	741.6	702.9000000000001	857.5	170923.7025	739.800011	522.400008
177	171557.90000000002	995.7	1027.2	106.7	261.3	714.6	837.9000000000001	889.0	734.4000000000001	277.90000000000003	163.4	167.10000000000002	828.6	1087.6000000000001	933.0	1106.5	992.0	881.7	1005.0	957.5	1104.7	171663.5026	1017.800015	775.100012
178	172553.6	986.0	958.7	128.9	276.1	673.0	794.0	857.1	709.9000000000001	312.6	189.3	198.60000000000002	787.4000000000001	1028.4	881.2	1100.0	976.7	871.6	992.6	920.2	1058.1000000000001	172681.3026	990.100015	742.900011
179	173539.6	902.2	902.6	132.8	270.7	629.1	746.9000000000001	769.4000000000001	631.5	285.7	164.70000000000002	171.3	730.9000000000001	941.1	803.2	1016.6	895.6	800.4000000000001	918.2	864.0	1040.9	173671.4026	902.400013	667.60001
180	174441.80000000002	935.5	911.8000000000001	133.1	310.0	659.9000000000001	780.2	802.4000000000001	625.5	273.5	155.70000000000002	171.70000000000002	763.8000000000001	950.4000000000001	773.5	1037.3	919.5	831.6	951.9000000000001	905.6	1083.3	174573.8026	944.300014	698.600011
181	175377.30000000002	1183.5	1253.5	141.8	319.5	903.2	1030.0	1041.7	864.0	251.9	131.6	148.0	1035.5	1259.7	1082.0	1287.4	1167.1000000000001	1051.2	1178.0	1174.5	1334.5	175518.1026	1180.500018	909.400014
182	176560.80000000002	1135.4	1102.0	139.0	299.0	819.1	946.5	996.4000000000001	836.4000000000001	350.3	223.5	218.0	917.4000000000001	1181.0	1021.0	1267.7	1140.9	1037.1000000000001	1164.5	1095.8	1259.2	176698.6026	1175.100018	898.100013
183	177696.2	1033.9	1077.1000000000001	178.4	341.8	740.7	860.3000000000001	855.5	692.1	282.90000000000003	155.5	184.60000000000002	849.3000000000001	1083.3	919.9000000000001	1132.2	1004.8000000000001	925.3000000000001	1044.9	991.8000000000001	1146.4	177873.7027	997.800014	746.600011
184	178730.1	1016.6	1001.3000000000001	142.5	297.1	696.8000000000001	816.7	874.1	719.5	336.40000000000003	216.8	227.8	788.8000000000001	1086.6000000000001	932.0	1125.2	1005.6	924.6	1044.5	919.2	1095.7	178871.5027	1004.600015	782.000012
185	179746.7	771.6	706.1	130.4	306.90000000000003	451.1	567.5	641.2	464.70000000000005	304.5	184.60000000000002	212.5	559.1	788.2	611.7	863.6	743.7	663.6	780.0	671.0	840.8000000000001	179876.1027	753.000012	533.100008
186	180518.30000000002	1135.5	1138.8	111.9	281.7	874.7	995.1	1023.6	853.8000000000001	255.0	138.6	147.0	988.5	1173.9	1004.1	1243.5	1127.1000000000001	1021.7	1142.1000000000001	1142.6000000000001	1278.6000000000001	180629.1027	1177.700017	909.900013
187	181653.80000000002	1184.5	1199.4	154.10000000000002	290.1	921.0	1042.5	1030.4	894.4000000000001	264.1	143.70000000000002	150.3	1034.2	1195.6000000000001	1059.6000000000001	1298.3000000000002	1177.9	1071.3	1192.8	1193.1000000000001	1362.4	181806.8027	1189.400018	917.100014
188	182838.30000000002	1142.5	1106.7	158.9	328.20000000000005	837.3000000000001	959.8000000000001	983.6	814.3000000000001	278.40000000000003	156.9	165.20000000000002	977.3000000000001	1113.0	943.7	1255.7	1134.2	1002.5	1125.0	1098.9	1275.1000000000001	182996.2027	1105.100016	843.400012
189	183980.80000000002	1103.0	1153.9	121.60000000000001	297.8	881.6	1004.0	981.4000000000001	805.2	269.40000000000003	146.9	129.4	973.6	1161.7	985.5	1243.0	1120.5	1011.0	1133.4	1147.6000000000001	1312.5	184101.3027	1155.400018	889.300014
190	185083.80000000002	1072.8	1071.8	174.0	338.90000000000003	798.4000000000001	919.3000000000001	898.8000000000001	733.9000000000001	272.3	149.9	180.3	892.5	1078.1000000000001	913.2	1164.8	1042.4	978.7	1099.6000000000001	1060.1000000000001	1219.4	185256.7028	1066.500015	804.700012
191	186156.6	1112.6000000000001	1113.7	167.60000000000002	326.90000000000003	820.3000000000001	936.1	945.0	785.7	273.40000000000003	152.5	179.3	933.3000000000001	1125.4	966.1	1206.7	1085.8	999.6	1115.4	1051.0	1242.8000000000002	186323.2028	1062.500016	831.800013
192	187269.2	772.8000000000001	747.9000000000001	117.7	309.5	485.40000000000003	603.9	655.1	463.3	293.40000000000003	177.60000000000002	180.4	592.4	810.6	618.8000000000001	885.8000000000001	770.0	665.8000000000001	784.3000000000001	709.0	878.3000000000001	187385.7028	771.800012	548.100008
193	188042.0	1048.8	1047.3	116.60000000000001	285.90000000000003	778.7	897.9000000000001	932.2	762.9000000000001	262.5	144.0	155.5	893.3000000000001	1086.2	916.9000000000001	1155.8	1037.3	934.2	1053.4	1040.7	1210.9	188157.5028	1079.600016	817.500012
194	189090.80000000002	1127.4	1166.5	147.4	317.6	853.0	979.8000000000001	980.0	809.8000000000001	268.6	149.4	154.0	973.4000000000001	1173.1000000000001	1002.9000000000001	1242.0	1122.8	1007.0	1133.8	1114.2	1303.1000000000001	189237.1028	1120.800017	859.500013
195	190218.2	1176.5	1136.5	140.8	329.70000000000005	858.9000000000001	985.7	1035.7	846.8000000000001	313.5	186.70000000000002	193.10000000000002	983.4000000000001	1188.8	999.9000000000001	1296.9	1170.1000000000001	1052.0	1178.8	1126.9	1301.2	190357.9028	1179.400017	911.200013
196	191394.7	1186.8	1217.6000000000001	143.5	317.8	914.9000000000001	1035.7	1043.3	869.0	277.6	150.8	153.1	1033.7	1227.2	1052.9	1311.3000000000002	1184.5	1068.0	1188.8	1171.6000000000001	1344.5	191537.3029	1181.200018	924.200014
